Variables=  "s" "x" "y" "z" "scale" "rot_x" "rot_y" "rot_z" "rot_axis"
zone T="guide-curve"  i= 161 
0.835416 41.894000 5.950000 -25.000000 3.803000 0.000000 0.000000 2.280000 0.000000 
0.843645 42.061707 5.985441 -25.220000 3.749154 0.000000 0.000000 2.332282 0.000000 
0.851874 42.229390 6.021229 -25.440000 3.695331 0.000000 0.000000 2.387897 0.000000 
0.860103 42.397050 6.057346 -25.660000 3.641528 0.000000 0.000000 2.446670 0.000000 
0.868332 42.564688 6.093775 -25.880000 3.587746 0.000000 0.000000 2.508426 0.000000 
0.876562 42.732306 6.130496 -26.100000 3.533983 0.000000 0.000000 2.572990 0.000000 
0.884791 42.899905 6.167491 -26.320000 3.480237 0.000000 0.000000 2.640185 0.000000 
0.893020 43.067486 6.204743 -26.540000 3.426509 0.000000 0.000000 2.709836 0.000000 
0.901249 43.235051 6.242233 -26.760000 3.372795 0.000000 0.000000 2.781768 0.000000 
0.909479 43.402600 6.279942 -26.980000 3.319096 0.000000 0.000000 2.855806 0.000000 
0.917708 43.570135 6.317852 -27.200000 3.265409 0.000000 0.000000 2.931774 0.000000 
0.925937 43.737658 6.355946 -27.420000 3.211735 0.000000 0.000000 3.009496 0.000000 
0.934166 43.905169 6.394204 -27.640000 3.158071 0.000000 0.000000 3.088797 0.000000 
0.942395 44.072670 6.432608 -27.860000 3.104416 0.000000 0.000000 3.169502 0.000000 
0.950625 44.240163 6.471140 -28.080000 3.050770 0.000000 0.000000 3.251435 0.000000 
0.958854 44.407647 6.509783 -28.300000 2.997131 0.000000 0.000000 3.334421 0.000000 
0.967083 44.575125 6.548516 -28.520000 2.943497 0.000000 0.000000 3.418284 0.000000 
0.975312 44.742598 6.587323 -28.740000 2.889869 0.000000 0.000000 3.502849 0.000000 
0.983542 44.910068 6.626185 -28.960000 2.836244 0.000000 0.000000 3.587940 0.000000 
0.991771 45.077534 6.665083 -29.180000 2.782621 0.000000 0.000000 3.673382 0.000000 
1.000000 45.245000 6.704000 -29.400000 2.729000 0.000000 0.000000 3.759000 0.000000 
